epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,288.185,1.72478,1.59067,0.00176,0.62414,0.26478,0.28967,0.13398,2.06411,1.61265,0.00211,3.34176e-05,3.34176e-05,3.34176e-05
185,289.591,1.78089,1.56948,0.00171,0.63599,0.2692,0.29079,0.13439,2.07324,1.60765,0.00212,3.24615e-05,3.24615e-05,3.24615e-05
186,291.127,1.75672,1.54203,0.00157,0.63599,0.2692,0.29079,0.13439,2.07324,1.60765,0.00212,3.15621e-05,3.15621e-05,3.15621e-05
187,292.616,1.68636,1.61386,0.00176,0.63421,0.26689,0.29111,0.13544,2.06279,1.60597,0.00211,3.07198e-05,3.07198e-05,3.07198e-05
188,294.056,1.75285,1.7825,0.00186,0.58472,0.26818,0.28927,0.13488,2.07341,1.60494,0.00212,2.99346e-05,2.99346e-05,2.99346e-05
189,295.455,1.67117,1.56857,0.00163,0.58472,0.26818,0.28927,0.13488,2.07341,1.60494,0.00212,2.92068e-05,2.92068e-05,2.92068e-05
190,296.998,1.77002,1.54289,0.00176,0.59894,0.27565,0.29368,0.13501,2.07201,1.60999,0.00212,2.85365e-05,2.85365e-05,2.85365e-05
191,330.384,1.79095,1.68232,0.00173,0.58322,0.26829,0.29036,0.13551,2.0675,1.62019,0.00212,2.7924e-05,2.7924e-05,2.7924e-05
192,331.836,1.72952,1.85031,0.00177,0.58322,0.26829,0.29036,0.13551,2.0675,1.62019,0.00212,2.73694e-05,2.73694e-05,2.73694e-05
193,333.26,1.72115,1.63606,0.00173,0.58567,0.27338,0.28828,0.13588,2.05749,1.62628,0.00211,2.68728e-05,2.68728e-05,2.68728e-05
194,334.889,1.577,1.7141,0.00163,0.58567,0.27338,0.28828,0.13588,2.05749,1.62628,0.00211,2.64343e-05,2.64343e-05,2.64343e-05
195,336.617,1.66097,1.56616,0.0017,0.5729,0.2777,0.28619,0.1327,2.07501,1.64565,0.00211,2.6054e-05,2.6054e-05,2.6054e-05
196,338.187,1.69635,1.55689,0.00183,0.56991,0.27519,0.2871,0.13171,2.07518,1.65389,0.00212,2.57321e-05,2.57321e-05,2.57321e-05
197,339.699,1.71126,1.60116,0.00169,0.56991,0.27519,0.2871,0.13171,2.07518,1.65389,0.00212,2.54687e-05,2.54687e-05,2.54687e-05
198,341.133,1.81264,1.59327,0.0017,0.59512,0.26458,0.28406,0.1316,2.09908,1.63651,0.00214,2.52637e-05,2.52637e-05,2.52637e-05
199,342.543,1.70742,1.60203,0.00167,0.60591,0.26306,0.28708,0.1343,2.09856,1.65747,0.00212,2.51172e-05,2.51172e-05,2.51172e-05
200,343.928,1.71697,1.62125,0.00172,0.60591,0.26306,0.28708,0.1343,2.09856,1.65747,0.00212,2.50293e-05,2.50293e-05,2.50293e-05
