epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,256.599,1.74414,0.9561,0.00187,0.65319,0.39967,0.39547,0.18793,2.21935,1.38841,0.00235,0.000251312,0.000251312,0.000251312
83,213.334,1.82482,1.01189,0.00222,0.74649,0.34219,0.39653,0.17941,2.10809,1.403,0.00229,0.00032876,0.00032876,0.00032876
105,258.61,1.78196,1.00943,0.00208,0.66679,0.37653,0.43617,0.19073,2.21412,1.41435,0.00235,0.000247587,0.000247587,0.000247587
84,215.361,1.79856,1.04298,0.0022,0.74105,0.34431,0.39239,0.17987,2.11695,1.41184,0.00229,0.00032517,0.00032517,0.00032517
106,260.578,1.79041,0.98096,0.00186,0.66679,0.37653,0.43617,0.19073,2.21412,1.41435,0.00235,0.000243866,0.000243866,0.000243866
85,217.332,1.88783,1.01468,0.00206,0.74105,0.34431,0.39239,0.17987,2.11695,1.41184,0.00229,0.000321564,0.000321564,0.000321564
107,262.654,1.69625,0.9253,0.00179,0.63921,0.38174,0.44582,0.20238,2.18271,1.40008,0.00234,0.000240149,0.000240149,0.000240149
86,219.476,1.80714,1.07304,0.00204,0.72256,0.35602,0.39679,0.17862,2.10766,1.40317,0.00227,0.000317943,0.000317943,0.000317943
108,265.406,1.74997,0.9639,0.00188,0.62861,0.39528,0.44505,0.20321,2.15976,1.40013,0.00233,0.000236438,0.000236438,0.000236438
87,221.961,1.86856,1.02794,0.00223,0.73773,0.35698,0.39775,0.18012,2.09562,1.39726,0.00227,0.000314309,0.000314309,0.000314309
88,224.798,1.77067,1.01308,0.00199,0.73773,0.35698,0.39775,0.18012,2.09562,1.39726,0.00227,0.000310662,0.000310662,0.000310662
109,268.377,1.7102,0.97911,0.002,0.62861,0.39528,0.44505,0.20321,2.15976,1.40013,0.00233,0.000232733,0.000232733,0.000232733
110,271.568,1.83148,1.0599,0.00198,0.64858,0.3687,0.4854,0.22076,2.18375,1.38478,0.00235,0.000229036,0.000229036,0.000229036
89,228.029,1.74407,1.04683,0.00193,0.86682,0.31815,0.40592,0.17761,2.13674,1.36498,0.00231,0.000307003,0.000307003,0.000307003
90,230.765,1.77926,1.02334,0.00189,0.86682,0.31815,0.40592,0.17761,2.13674,1.36498,0.00231,0.000303333,0.000303333,0.000303333
111,274.37,1.91103,0.99914,0.00188,0.69233,0.36251,0.48627,0.22089,2.17327,1.40659,0.00235,0.000225347,0.000225347,0.000225347
91,233.103,1.85277,1.02016,0.00218,0.85828,0.31885,0.4122,0.18063,2.15478,1.35222,0.00233,0.000299653,0.000299653,0.000299653
112,276.927,1.76711,1.02953,0.00185,0.69233,0.36251,0.48627,0.22089,2.17327,1.40659,0.00235,0.000221667,0.000221667,0.000221667
92,235.756,1.7656,1.0251,0.00197,0.6426,0.39359,0.41195,0.18506,2.17128,1.32682,0.00235,0.000295964,0.000295964,0.000295964
113,279.697,1.72051,0.9109,0.00199,0.68341,0.36205,0.48612,0.22173,2.19457,1.39951,0.00238,0.000217997,0.000217997,0.000217997
93,239.202,1.74579,0.98962,0.00197,0.6426,0.39359,0.41195,0.18506,2.17128,1.32682,0.00235,0.000292267,0.000292267,0.000292267
114,282.807,1.79238,0.98505,0.002,0.68341,0.36205,0.48612,0.22173,2.19457,1.39951,0.00238,0.000214338,0.000214338,0.000214338
94,242.115,1.90317,1.09469,0.00205,0.64631,0.39529,0.42024,0.18785,2.17038,1.32838,0.00235,0.000288562,0.000288562,0.000288562
115,286.014,1.88975,0.99424,0.00186,0.68349,0.36005,0.48404,0.22332,2.18756,1.41004,0.00238,0.000210691,0.000210691,0.000210691
95,245.06,1.8593,1.05756,0.00197,0.64798,0.39349,0.42912,0.19189,2.19873,1.27627,0.00237,0.000284851,0.000284851,0.000284851
116,288.976,1.72904,0.97767,0.00193,0.70295,0.35194,0.58319,0.29488,2.17404,1.39563,0.00237,0.000207057,0.000207057,0.000207057
96,248.796,1.80205,1.02628,0.00189,0.64798,0.39349,0.42912,0.19189,2.19873,1.27627,0.00237,0.000281134,0.000281134,0.000281134
117,292.367,1.65734,0.91008,0.00183,0.70295,0.35194,0.58319,0.29488,2.17404,1.39563,0.00237,0.000203436,0.000203436,0.000203436
97,252.717,1.78048,1.01504,0.00199,0.65441,0.39653,0.4409,0.19464,2.20976,1.26887,0.00236,0.000277413,0.000277413,0.000277413
118,296.307,1.80852,0.99123,0.0019,0.68196,0.37743,0.58907,0.29723,2.16659,1.36682,0.00235,0.00019983,0.00019983,0.00019983
119,299.106,1.73737,0.9867,0.00179,0.6838,0.3834,0.49619,0.22461,2.15792,1.3307,0.00234,0.00019624,0.00019624,0.00019624
98,255.896,1.85984,1.00931,0.002,0.65441,0.39653,0.4409,0.19464,2.20976,1.26887,0.00236,0.000273688,0.000273688,0.000273688
120,300.992,1.74164,0.9381,0.00204,0.6838,0.3834,0.49619,0.22461,2.15792,1.3307,0.00234,0.000192665,0.000192665,0.000192665
99,258.22,1.72753,0.95389,0.00182,0.69474,0.38976,0.44376,0.19713,2.20194,1.29413,0.00234,0.00026996,0.00026996,0.00026996
121,303.046,1.75305,0.93006,0.00201,0.41082,0.57529,0.49975,0.22971,2.13895,1.31898,0.00232,0.000189108,0.000189108,0.000189108
100,260.417,1.80174,1.00611,0.00177,0.6909,0.38072,0.45109,0.20164,2.19332,1.30858,0.00235,0.00026623,0.00026623,0.00026623
122,304.903,1.63925,0.94547,0.00186,0.41082,0.57529,0.49975,0.22971,2.13895,1.31898,0.00232,0.00018557,0.00018557,0.00018557
101,262.856,1.72644,1.03879,0.00205,0.6909,0.38072,0.45109,0.20164,2.19332,1.30858,0.00235,0.0002625,0.0002625,0.0002625
123,306.878,1.64749,1.01019,0.00229,0.42236,0.61036,0.49697,0.23136,2.12851,1.33798,0.00233,0.00018205,0.00018205,0.00018205
102,265.657,1.68618,0.91896,0.00179,0.69298,0.38221,0.45834,0.20054,2.18239,1.36387,0.00232,0.00025877,0.00025877,0.00025877
124,309.357,1.80869,1.00077,0.00187,0.43522,0.6102,0.49579,0.23266,2.12514,1.36481,0.00232,0.00017855,0.00017855,0.00017855
103,267.818,1.83851,1.03397,0.00195,0.65319,0.39967,0.39547,0.18793,2.21935,1.38841,0.00235,0.00025504,0.00025504,0.00025504
125,311.622,1.78965,0.95238,0.00177,0.43522,0.6102,0.49579,0.23266,2.12514,1.36481,0.00232,0.00017507,0.00017507,0.00017507
104,269.904,1.74414,0.9561,0.00187,0.65319,0.39967,0.39547,0.18793,2.21935,1.38841,0.00235,0.000251312,0.000251312,0.000251312
126,313.871,1.67609,0.91162,0.00171,0.42806,0.6102,0.49684,0.23281,2.12043,1.36556,0.00231,0.000171613,0.000171613,0.000171613
105,271.979,1.78196,1.00943,0.00208,0.66679,0.37653,0.43617,0.19073,2.21412,1.41435,0.00235,0.000247587,0.000247587,0.000247587
127,315.902,1.79286,0.98606,0.00181,0.4448,0.60722,0.49909,0.23277,2.12531,1.36292,0.00232,0.000168177,0.000168177,0.000168177
106,274.556,1.79041,0.98096,0.00186,0.66679,0.37653,0.43617,0.19073,2.21412,1.41435,0.00235,0.000243866,0.000243866,0.000243866
128,318.133,1.73158,0.96695,0.00205,0.4448,0.60722,0.49909,0.23277,2.12531,1.36292,0.00232,0.000164765,0.000164765,0.000164765
107,276.629,1.69625,0.9253,0.00179,0.63921,0.38174,0.44582,0.20238,2.18271,1.40008,0.00234,0.000240149,0.000240149,0.000240149
129,320.565,1.63423,0.91053,0.00172,0.44343,0.61763,0.50685,0.23059,2.12982,1.35643,0.00232,0.000161377,0.000161377,0.000161377
130,323.08,1.79073,0.95383,0.00202,0.44343,0.61763,0.50685,0.23059,2.12982,1.35643,0.00232,0.000158014,0.000158014,0.000158014
108,279.553,1.74997,0.9639,0.00188,0.62861,0.39528,0.44505,0.20321,2.15976,1.40013,0.00233,0.000236438,0.000236438,0.000236438
131,325.479,1.61659,0.86392,0.00197,0.44818,0.60874,0.50467,0.22968,2.14759,1.33227,0.00234,0.000154677,0.000154677,0.000154677
109,282.205,1.7102,0.97911,0.002,0.62861,0.39528,0.44505,0.20321,2.15976,1.40013,0.00233,0.000232733,0.000232733,0.000232733
132,327.807,1.7054,0.93546,0.00219,0.46227,0.60874,0.49877,0.22737,2.17799,1.34622,0.00237,0.000151367,0.000151367,0.000151367
110,284.63,1.83148,1.0599,0.00198,0.64858,0.3687,0.4854,0.22076,2.18375,1.38478,0.00235,0.000229036,0.000229036,0.000229036
133,329.628,1.76791,0.92188,0.00176,0.46227,0.60874,0.49877,0.22737,2.17799,1.34622,0.00237,0.000148084,0.000148084,0.000148084
111,286.923,1.91103,0.99914,0.00188,0.69233,0.36251,0.48627,0.22089,2.17327,1.40659,0.00235,0.000225347,0.000225347,0.000225347
134,331.795,1.8077,0.93154,0.00205,0.443,0.60874,0.49532,0.22698,2.19152,1.33963,0.00238,0.000144829,0.000144829,0.000144829
112,289.109,1.76711,1.02953,0.00185,0.69233,0.36251,0.48627,0.22089,2.17327,1.40659,0.00235,0.000221667,0.000221667,0.000221667
135,333.804,1.8072,0.88402,0.00203,0.46501,0.60874,0.49577,0.22904,2.19108,1.34204,0.00238,0.000141603,0.000141603,0.000141603
113,291.309,1.72051,0.9109,0.00199,0.68341,0.36205,0.48612,0.22173,2.19457,1.39951,0.00238,0.000217997,0.000217997,0.000217997
136,335.734,1.84378,0.96371,0.00174,0.46501,0.60874,0.49577,0.22904,2.19108,1.34204,0.00238,0.000138407,0.000138407,0.000138407
114,294.17,1.79238,0.98505,0.002,0.68341,0.36205,0.48612,0.22173,2.19457,1.39951,0.00238,0.000214338,0.000214338,0.000214338
137,337.991,1.80057,0.91366,0.00176,0.49185,0.60874,0.49959,0.23074,2.16729,1.34167,0.00236,0.000135241,0.000135241,0.000135241
138,340.737,1.75267,0.9256,0.00185,0.49185,0.60874,0.49959,0.23074,2.16729,1.34167,0.00236,0.000132107,0.000132107,0.000132107
115,297.21,1.88975,0.99424,0.00186,0.68349,0.36005,0.48404,0.22332,2.18756,1.41004,0.00238,0.000210691,0.000210691,0.000210691
139,342.586,1.70332,0.93141,0.00183,0.49698,0.61173,0.50436,0.23192,2.16266,1.33642,0.00236,0.000129005,0.000129005,0.000129005
116,299.792,1.72904,0.97767,0.00193,0.70295,0.35194,0.58319,0.29488,2.17404,1.39563,0.00237,0.000207057,0.000207057,0.000207057
140,344.549,1.88447,0.99844,0.00182,0.5039,0.6087,0.50285,0.23347,2.14289,1.32976,0.00234,0.000125936,0.000125936,0.000125936
117,301.929,1.65734,0.91008,0.00183,0.70295,0.35194,0.58319,0.29488,2.17404,1.39563,0.00237,0.000203436,0.000203436,0.000203436
141,346.444,1.72832,0.90747,0.00203,0.5039,0.6087,0.50285,0.23347,2.14289,1.32976,0.00234,0.000122901,0.000122901,0.000122901
118,304.276,1.80852,0.99123,0.0019,0.68196,0.37743,0.58907,0.29723,2.16659,1.36682,0.00235,0.00019983,0.00019983,0.00019983
142,348.455,1.7105,0.9597,0.00181,0.51269,0.58879,0.50617,0.24548,2.12513,1.33056,0.00232,0.0001199,0.0001199,0.0001199
119,307.189,1.73737,0.9867,0.00179,0.6838,0.3834,0.49619,0.22461,2.15792,1.3307,0.00234,0.00019624,0.00019624,0.00019624
143,350.962,1.74129,0.86227,0.00183,0.52213,0.58165,0.50502,0.23578,2.12503,1.31172,0.00232,0.000116935,0.000116935,0.000116935
120,309.651,1.74164,0.9381,0.00204,0.6838,0.3834,0.49619,0.22461,2.15792,1.3307,0.00234,0.000192665,0.000192665,0.000192665
144,353.327,1.75209,0.89531,0.0018,0.52213,0.58165,0.50502,0.23578,2.12503,1.31172,0.00232,0.000114005,0.000114005,0.000114005
121,311.705,1.75305,0.93006,0.00201,0.41082,0.57529,0.49975,0.22971,2.13895,1.31898,0.00232,0.000189108,0.000189108,0.000189108
145,355.652,1.70688,0.86963,0.00175,0.51612,0.58065,0.50405,0.23271,2.11509,1.31063,0.00232,0.000111112,0.000111112,0.000111112
122,314.28,1.63925,0.94547,0.00186,0.41082,0.57529,0.49975,0.22971,2.13895,1.31898,0.00232,0.00018557,0.00018557,0.00018557
146,357.847,1.741,0.88752,0.00183,0.51612,0.58065,0.50405,0.23271,2.11509,1.31063,0.00232,0.000108256,0.000108256,0.000108256
123,316.303,1.64749,1.01019,0.00229,0.42236,0.61036,0.49697,0.23136,2.12851,1.33798,0.00233,0.00018205,0.00018205,0.00018205
147,360.282,1.73876,0.87057,0.0019,0.4838,0.58459,0.50092,0.23372,2.10186,1.29695,0.00231,0.000105438,0.000105438,0.000105438
124,318.469,1.80869,1.00077,0.00187,0.43522,0.6102,0.49579,0.23266,2.12514,1.36481,0.00232,0.00017855,0.00017855,0.00017855
148,362.323,1.8013,0.96009,0.00191,0.45411,0.606,0.502,0.23337,2.09743,1.31918,0.00227,0.00010266,0.00010266,0.00010266
149,364.506,1.72018,0.93278,0.00189,0.45411,0.606,0.502,0.23337,2.09743,1.31918,0.00227,9.99201e-05,9.99201e-05,9.99201e-05
125,320.951,1.78965,0.95238,0.00177,0.43522,0.6102,0.49579,0.23266,2.12514,1.36481,0.00232,0.00017507,0.00017507,0.00017507
126,323.051,1.67609,0.91162,0.00171,0.42806,0.6102,0.49684,0.23281,2.12043,1.36556,0.00231,0.000171613,0.000171613,0.000171613
150,366.946,1.69182,0.88907,0.0018,0.43928,0.6109,0.50134,0.23293,2.11063,1.32831,0.00227,9.72207e-05,9.72207e-05,9.72207e-05
127,325.075,1.79286,0.98606,0.00181,0.4448,0.60722,0.49909,0.23277,2.12531,1.36292,0.00232,0.000168177,0.000168177,0.000168177
128,326.855,1.73158,0.96695,0.00205,0.4448,0.60722,0.49909,0.23277,2.12531,1.36292,0.00232,0.000164765,0.000164765,0.000164765
129,328.615,1.63423,0.91053,0.00172,0.44343,0.61763,0.50685,0.23059,2.12982,1.35643,0.00232,0.000161377,0.000161377,0.000161377
130,330.397,1.79073,0.95383,0.00202,0.44343,0.61763,0.50685,0.23059,2.12982,1.35643,0.00232,0.000158014,0.000158014,0.000158014
131,332.127,1.61659,0.86392,0.00197,0.44818,0.60874,0.50467,0.22968,2.14759,1.33227,0.00234,0.000154677,0.000154677,0.000154677
132,334.094,1.7054,0.93546,0.00219,0.46227,0.60874,0.49877,0.22737,2.17799,1.34622,0.00237,0.000151367,0.000151367,0.000151367
133,335.836,1.76791,0.92188,0.00176,0.46227,0.60874,0.49877,0.22737,2.17799,1.34622,0.00237,0.000148084,0.000148084,0.000148084
134,337.552,1.8077,0.93154,0.00205,0.443,0.60874,0.49532,0.22698,2.19152,1.33963,0.00238,0.000144829,0.000144829,0.000144829
135,339.477,1.8072,0.88402,0.00203,0.46501,0.60874,0.49577,0.22904,2.19108,1.34204,0.00238,0.000141603,0.000141603,0.000141603
136,341.106,1.84378,0.96371,0.00174,0.46501,0.60874,0.49577,0.22904,2.19108,1.34204,0.00238,0.000138407,0.000138407,0.000138407
137,342.79,1.80057,0.91366,0.00176,0.49185,0.60874,0.49959,0.23074,2.16729,1.34167,0.00236,0.000135241,0.000135241,0.000135241
138,344.583,1.75267,0.9256,0.00185,0.49185,0.60874,0.49959,0.23074,2.16729,1.34167,0.00236,0.000132107,0.000132107,0.000132107
139,346.315,1.70332,0.93141,0.00183,0.49698,0.61173,0.50436,0.23192,2.16266,1.33642,0.00236,0.000129005,0.000129005,0.000129005
140,348.052,1.88447,0.99844,0.00182,0.5039,0.6087,0.50285,0.23347,2.14289,1.32976,0.00234,0.000125936,0.000125936,0.000125936
141,349.726,1.72832,0.90747,0.00203,0.5039,0.6087,0.50285,0.23347,2.14289,1.32976,0.00234,0.000122901,0.000122901,0.000122901
142,351.486,1.7105,0.9597,0.00181,0.51269,0.58879,0.50617,0.24548,2.12513,1.33056,0.00232,0.0001199,0.0001199,0.0001199
143,353.187,1.74129,0.86227,0.00183,0.52213,0.58165,0.50502,0.23578,2.12503,1.31172,0.00232,0.000116935,0.000116935,0.000116935
144,354.918,1.75209,0.89531,0.0018,0.52213,0.58165,0.50502,0.23578,2.12503,1.31172,0.00232,0.000114005,0.000114005,0.000114005
145,356.591,1.70688,0.86963,0.00175,0.51612,0.58065,0.50405,0.23271,2.11509,1.31063,0.00232,0.000111112,0.000111112,0.000111112
146,358.334,1.741,0.88752,0.00183,0.51612,0.58065,0.50405,0.23271,2.11509,1.31063,0.00232,0.000108256,0.000108256,0.000108256
147,360.005,1.73876,0.87057,0.0019,0.4838,0.58459,0.50092,0.23372,2.10186,1.29695,0.00231,0.000105438,0.000105438,0.000105438
148,361.643,1.8013,0.96009,0.00191,0.45411,0.606,0.502,0.23337,2.09743,1.31918,0.00227,0.00010266,0.00010266,0.00010266
149,363.222,1.72018,0.93278,0.00189,0.45411,0.606,0.502,0.23337,2.09743,1.31918,0.00227,9.99201e-05,9.99201e-05,9.99201e-05
150,365,1.69182,0.88907,0.0018,0.43928,0.6109,0.50134,0.23293,2.11063,1.32831,0.00227,9.72207e-05,9.72207e-05,9.72207e-05
