epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,8740.94,0.9677,0.39176,0.00083,0.80843,0.7842,0.7805,0.49693,1.37959,0.84908,0.00125,3.54992e-05,3.54992e-05,3.54992e-05
183,8789.37,0.91313,0.38477,0.0009,0.78999,0.77448,0.76719,0.49441,1.37599,0.85491,0.00125,3.44302e-05,3.44302e-05,3.44302e-05
184,8841.43,0.99939,0.40368,0.00093,0.78999,0.77448,0.76719,0.49441,1.37599,0.85491,0.00125,3.34176e-05,3.34176e-05,3.34176e-05
185,8887.11,0.982,0.3844,0.00081,0.78923,0.775,0.76728,0.49598,1.38221,0.8549,0.00125,3.24615e-05,3.24615e-05,3.24615e-05
186,8924.32,0.97516,0.39389,0.00075,0.78923,0.775,0.76728,0.49598,1.38221,0.8549,0.00125,3.15621e-05,3.15621e-05,3.15621e-05
187,8963.03,0.97985,0.38369,0.00093,0.78539,0.77169,0.76794,0.49319,1.3836,0.85491,0.00125,3.07198e-05,3.07198e-05,3.07198e-05
188,9001.1,0.98678,0.41945,0.00094,0.78613,0.77044,0.76769,0.49284,1.37824,0.85628,0.00125,2.99346e-05,2.99346e-05,2.99346e-05
189,9037.4,0.97139,0.39283,0.00085,0.78613,0.77044,0.76769,0.49284,1.37824,0.85628,0.00125,2.92068e-05,2.92068e-05,2.92068e-05
190,9076.81,1.0084,0.40212,0.0009,0.79014,0.76524,0.76741,0.49389,1.3737,0.85937,0.00125,2.85365e-05,2.85365e-05,2.85365e-05
191,9155.39,0.98466,0.43085,0.00081,0.79191,0.76651,0.76684,0.49493,1.36906,0.86452,0.00125,2.7924e-05,2.7924e-05,2.7924e-05
192,9194.58,0.98996,0.38263,0.00087,0.79191,0.76651,0.76684,0.49493,1.36906,0.86452,0.00125,2.73694e-05,2.73694e-05,2.73694e-05
193,9234.56,0.96752,0.38803,0.00087,0.79492,0.76351,0.76649,0.48136,1.3779,0.8346,0.00127,2.68728e-05,2.68728e-05,2.68728e-05
194,9273.93,0.91576,0.36869,0.00084,0.79492,0.76351,0.76649,0.48136,1.3779,0.8346,0.00127,2.64343e-05,2.64343e-05,2.64343e-05
195,9311.2,0.90884,0.38191,0.00084,0.79783,0.75803,0.7681,0.48177,1.38014,0.84994,0.00126,2.6054e-05,2.6054e-05,2.6054e-05
196,9350.24,0.96266,0.38168,0.00091,0.79435,0.74806,0.76711,0.48108,1.38354,0.84882,0.00126,2.57321e-05,2.57321e-05,2.57321e-05
197,9390.26,0.96374,0.38588,0.00084,0.79435,0.74806,0.76711,0.48108,1.38354,0.84882,0.00126,2.54687e-05,2.54687e-05,2.54687e-05
198,9430.17,0.99062,0.40796,0.00079,0.7912,0.73991,0.76614,0.48098,1.37685,0.84758,0.00126,2.52637e-05,2.52637e-05,2.52637e-05
199,9468.47,0.95931,0.37335,0.00083,0.71678,0.82154,0.76489,0.48322,1.38357,0.84313,0.00126,2.51172e-05,2.51172e-05,2.51172e-05
200,9508.54,0.97991,0.38235,0.00089,0.71678,0.82154,0.76489,0.48322,1.38357,0.84313,0.00126,2.50293e-05,2.50293e-05,2.50293e-05
